client_name,distance_to_water_body,enumerator_comment_box,expected_harvest_date,farmer_in_list_or_control,farmer_state_district,field_irrigated,insured_crop,intercropping,other_factors_that_affected_germination,planting_date,success_box1,success_box2,ward_lga_subcounty_camp,box1_crop_condition,box1_crop_stands_per_square_meter,box1_dim_8_by_5,box1_length,box1_mode_of_planting,box1_other_issues_occurrence_date,box1_other_problems,box1_problem,box1_secondary_issues,box1_width,box2_crop_condition,box2_crop_stands_per_square_meter,box2_dim_8_by_5,box2_length,box2_mode_of_planting,box2_other_issues_occurrence_date,box2_other_problems,box2_problem,box2_secondary_issues,box2_width,@case_id,timeEnd_box,timeStart_box,type_of_pests_or_diseases_current_crop_stage,what_steps_did_the_farmer_take_to_mitigate_the_pests_or_diseases,why_unable_to_place_box1,type_of_irrigation_system,box1_rows,measurement_box1_row1,measurement_box1_row2,measurement_box1_row3,box2_rows,measurement_box2_row1,measurement_box2_row2,measurement_box2_row3,box1_drought_occurence_date,box1_locust_infestation_date,box2_drought_occurence_date,box2_locust_infestation_date,box1_other_pest_disease_occurence_date,box1_pests_or_diseases_mitigation,box1_type_of_pests_or_diseases,box2_other_pest_disease_occurence_date,box2_pests_and_diseases_mitigation,box2_type_of_pests_or_diseases,how_is_the_other_crop_planted,other_crops_names,box1_animal_encroachment_date,box2_animal_encroachment_date,causes_of_weeds_box2,weeds_mitigation_box2,other_crops_not_listed,causes_of_weeds_box1,weeds_mitigation_box1,why_unable_to_place_box2,username_box,box_placement_comment,herbicide_applied_box1,box1_cause_of_flood,box1_flood_occurence_date,box2_flood_occurence_date,other_causes_of_weeds_box1,other_causes_of_weeds_box2,latitude_box,longitude_box,altitude_box,accuracy_box,box1_harvest_possible,box2_harvest_possible,enumerator_comment_wet,farmer_verified,box1_wet_weight,box1_wet_weight_confirmation,box2_wet_weight,box2_wet_weight_confirmation,timeEnd_wet,timeStart_wet,cannot_proceed_with_wet_harvest,box_1_non_compliance_confirmation,why_unable_to_capture_box1_weight,box_2_non_compliance_confirmation,why_unable_to_capture_box2_weight,why_no_crop_survived_in_box1,why_no_crop_survived_in_box2,username_wet,wet_harvest_comment,latitude_wet,longitude_wet,altitude_wet,accuracy_wet,did_the_farmer_keep_the_crops_in_separate_bags,enumerator_comment,farmer_verified_dry,box1_dry_weight,box1_dry_weight_confirmation,box2_dry_weight,box2_dry_weight_confirmation,was_anything_added_or_removed_from_the_harvest_bag,timeEnd,timeStart,cannot_proceed_with_dry_harvest,username,dry_harvest_comment,latitude,longitude,altitude,accuracy,box1_area_ha,box2_area_ha,totalbox_area_ha,total_dry_weight,yield_mt_ha,crazy_dimensions,false_zero_yields,dry_exceeds_wet,non_compliant,error_flag
A,0-5KM,pest and late inputs,2022-04-15,farmer_listed,Bauchi,yes,wheat,no,,2021-12-20,yes,yes,Gamawa,good,,yes,8.0,rows,,,,insects,5.0,good,,yes,8.0,rows,,,,pest,5.0,c4655b39-27f1-4a7f-83dc-cd9ca4997acd,2022-04-01T10:01:23.214000Z,2022-04-01T09:51:47.362000Z,,,,rivers,21.0,48.0,39.0,59.0,20.0,38.0,40.0,55.0,,,,,,,,,,,,,,,,,,,,,nig032,pest and late inputs,,,,,,,12.2031683,10.324885,353.1,3.9,yes,yes,wet harvest captured appropriately,farmer_verified,6.13,6.13,5.475,5.475,2022-04-12T11:35:36.445000Z,2022-04-12T11:30:15.009000Z,,,,,,,,nig032,wet harvest captured appropriately,12.206425,10.32878,359.9,3.9,yes,Dry harvest captured,farmer_verified,5.46,5.46,4.175,4.175,no,2022-04-12T15:00:56.103000Z,2022-04-12T14:56:17.897000Z,,nig032,Dry harvest captured,12.2064018,10.3286819,366.6,3.9,0.004,0.004,0.008,9.635,1.204375,False,False,False,False,False
A,0-5KM,pest and late inputs and late planting,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2021-12-28,yes,yes,Gamawa,good,,yes,8.0,rows,,,,pest and late planting,5.0,good,,yes,8.0,rows,,,,insects and late planting,5.0,b42c929e-3cf9-49e6-9cc8-122610377cbd,2022-04-01T09:35:19.169000Z,2022-04-01T09:20:23.852000Z,,,,rivers,21.0,48.0,40.0,29.0,20.0,29.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,nig032,pest and late inputs and late planting,,,,,,,12.2085183,10.3260133,351.4,3.9,yes,yes,wet harvest captured accordingly,farmer_verified,4.925,4.925,4.435,4.435,2022-04-12T11:23:46.234000Z,2022-04-12T11:17:52.591000Z,,,,,,,,nig032,wet harvest captured accordingly,12.2064317,10.3287683,358.6,3.9,yes,Dry weight captured,farmer_verified,3.405,3.405,3.365,3.365,no,2022-04-12T14:55:58.923000Z,2022-04-12T14:51:00.805000Z,,nig032,Dry weight captured,12.206363,10.3286145,369.3,3.4,0.004,0.004,0.008,6.77,0.84625,False,False,False,False,False
A,0-5KM,"late inputs, pest and insects",2022-04-07,farmer_listed,Bauchi,yes,wheat,no,,2021-11-27,yes,yes,Gamawa,good,,yes,8.0,rows,,,,Rodents,5.0,good,,yes,8.0,rows,,,,Rodents,5.0,be4e78aa-8c97-45fc-95cf-34ac87d44040,2022-04-01T09:09:50.451000Z,2022-04-01T08:55:11.070000Z,,,,rivers,20.0,46.0,59.0,60.0,19.0,50.0,60.0,49.0,,,,,,,,,,,,,,,,,,,,,nig032,"late inputs, pest and insects",,,,,,,12.2108367,10.326155,350.4,3.9,yes,yes,wet harvest captured,farmer_verified,6.14,6.14,5.61,5.61,2022-04-12T11:13:56.463000Z,2022-04-12T11:08:09.458000Z,,,,,,,,nig032,wet harvest captured,12.2064533,10.3287767,360.4,3.9,yes,Dry weight captured accordingly,farmer_verified,5.03,5.03,4.86,4.86,no,2022-04-12T14:50:26.251000Z,2022-04-12T14:37:50.718000Z,,nig032,Dry weight captured accordingly,12.2063983,10.328709,372.0,3.9,0.004,0.004,0.008,9.89,1.23625,False,False,False,False,False
A,0-5KM,satisfactory,2022-04-08,farmer_listed,Bauchi,yes,wheat,yes,,2021-12-24,yes,yes,Kirfi,very_good,25.0,yes,8.0,broadcasted,,,,,5.0,very_good,35.0,yes,8.0,broadcasted,,,,,5.0,66e66152-51e4-4e54-af2c-fb4e61ac789e,2022-04-01T12:16:17.195000Z,2022-04-01T12:10:01.744000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig026,satisfactory,,,,,,,10.3543783,10.3433033,386.1,3.9,yes,yes,Confirmed,farmer_verified,8.005,8.005,7.39,7.39,2022-04-22T11:49:56.371000Z,2022-04-22T11:46:24.166000Z,,,,,,,,nig026,Confirmed,10.3630633,10.3708,378.7,2.1,yes,dry harvest recorded successfully,farmer_verified,7.96,7.96,7.01,7.01,no,2022-04-27T13:12:18.922000Z,2022-04-27T13:10:33.131000Z,,nig026,dry harvest recorded successfully,10.3629875,10.3706985,393.6,3.9,0.004,0.004,0.008,14.969999999999999,1.8712499999999999,False,False,False,False,False
A,0-5KM,the harvest was affected by insects and weeds,2022-04-17,farmer_listed,Bauchi,yes,wheat,no,,2022-01-01,yes,yes,Alkaleri,good,50.0,yes,8.0,broadcasted,,,,,5.0,good,53.0,yes,8.0,broadcasted,,,,,5.0,eee58973-aad6-4c89-a8f2-813588587545,2022-04-01T12:00:43.929000Z,2022-04-01T11:52:58.645000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig027,the harvest was affected by insects and weeds,,,,,,,10.3569951,10.3586604,347.7,3.9,yes,yes,successful harvest,farmer_verified,12.67,12.67,9.33,9.33,2022-04-25T12:06:01.683000Z,2022-04-25T12:01:32.338000Z,,,,,,,,nig027,successful harvest,10.2705983,10.3427149,403.0,3.9,yes,Recorded successfully,farmer_verified,12.51,12.51,9.27,9.27,no,2022-04-26T10:07:07.926000Z,2022-04-26T10:05:32.264000Z,,nig027,Recorded successfully,10.2705949,10.3427747,409.1,3.9,0.004,0.004,0.008,21.78,2.7225,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-07,farmer_listed,Bauchi,no,wheat,yes,,2021-11-25,yes,yes,Kirfi,very_good,29.0,yes,8.0,broadcasted,,,,,5.0,very_good,25.0,yes,8.0,broadcasted,,,,,5.0,82689ded-0009-4651-a2f5-9e9c88e99e60,2022-04-01T11:50:53.642000Z,2022-04-01T11:42:22.589000Z,,,,,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig026,Satisfactory,,,,,,,10.3544583,10.3429483,366.6,5.0,yes,yes,Satisfactory,farmer_verified,5.24,5.24,6.355,6.355,2022-05-02T07:40:47.433000Z,2022-05-02T07:37:08.724000Z,,,,,,,,nig026,Satisfactory,10.3142698,9.7694057,654.1,4.98,yes,Satisfactory,farmer_verified,4.01,4.01,3.025,3.025,no,2022-05-02T07:43:50.630000Z,2022-05-02T07:40:56.020000Z,,nig026,Satisfactory,10.3142937,9.769421,654.1,4.95,0.004,0.004,0.008,7.035,0.879375,False,False,False,False,False
A,0-5KM,The farmer experienced drought in his farm for a period of time due to damage to his borehole before he got it repaired.,2022-04-02,farmer_listed,Bauchi,yes,wheat,no,,2022-01-20,yes,yes,Bauchi,average,250.0,yes,8.0,broadcasted,,,drought other_pest_and_disease animal_cattle_encroachment late_planting,same as the first,5.0,average,300.0,yes,8.0,broadcasted,,,drought other_pest_and_disease animal_cattle_encroachment late_planting,same as the first box,5.0,f166c18c-93ac-4a34-ae74-866a507e4c72,2022-04-01T08:36:33.886000Z,2022-04-01T07:55:27.803000Z,,,,borehole,,,,,,,,,2022-02-10,,2022-02-14,,2022-03-13,no step were taken,sterm borer,2022-01-31,no step were taken due to financial difficulties,sterm borer,,,2022-01-31,2022-01-31,,,,,,,nig020,The farmer experienced drought in his farm for a period of time due to damage to his borehole before he got it repaired.,,,,,,,9.9473317,9.916435,506.7,4.7,yes,yes,the farmer was represented by his brother,farmer_verified,1.5,1.5,1.47,1.47,2022-05-10T13:45:18.818000Z,2022-05-10T13:41:05.564000Z,,,,,,,,nig020,the farmer was represented by his brother,9.9483686,9.9066075,509.8,3.9,yes,the farmer was represented by his brother,farmer_verified,1.47,1.47,1.44,1.44,no,2022-05-10T13:52:34.707000Z,2022-05-10T13:46:33.749000Z,,nig020,the farmer was represented by his brother,9.9483643,9.9067232,509.7,5.0,0.004,0.004,0.008,2.91,0.36375,False,False,False,False,False
A,0-5KM,the crop look good and healthy but the farmer also experienced the same challenges as the other farmers in the cluster.,2022-04-05,farmer_listed,Bauchi,yes,wheat,yes,,2021-12-14,yes,yes,Bauchi,good,450.0,yes,8.0,broadcasted,,,,termite and sterm borer infestation,5.0,good,400.0,yes,8.0,broadcasted,,,,same as the first box,5.0,9ad35861-914f-4415-9922-e95088a50d85,2022-04-01T07:47:45.881000Z,2022-04-01T07:28:14.989000Z,,,,borehole,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig020,the crop look good and healthy but the farmer also experienced the same challenges as the other farmers in the cluster.,,,,,,,9.9472033,9.91602,501.4,4.9,yes,yes,the wet harvest was taken successfully,farmer_verified,1.24,1.24,1.24,1.24,2022-05-10T13:31:35.962000Z,2022-05-10T13:26:28.532000Z,,,,,,,,nig020,the wet harvest was taken successfully,9.9484006,9.906574,513.4,3.9,yes,dry harvest was take successfully,farmer_verified,1.065,1.065,1.145,1.145,no,2022-05-10T13:38:20.937000Z,2022-05-10T13:33:58.527000Z,,nig020,dry harvest was take successfully,9.9484832,9.9066321,512.2,3.9,0.004,0.004,0.008,2.21,0.27625,False,False,False,False,False
A,0-5KM,The experience scarcity of feul due to fuel scarcity in the country and he is complaining that he was not given enough equipment for the project.,2022-04-04,farmer_listed,Bauchi,yes,wheat,yes,,2021-12-26,yes,yes,Bauchi,good,350.0,yes,8.0,broadcasted,,,,sterm borer and termite infestation,5.0,good,400.0,yes,8.0,broadcasted,,,,same as the first box,5.0,d7cca461-077a-448a-ac10-e05715535fd8,2022-04-01T07:03:32.008000Z,2022-04-01T06:46:57.692000Z,,,,borehole,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig020,The experience scarcity of feul due to fuel scarcity in the country and he is complaining that he was not given enough equipment for the project.,,,,,,,9.9440917,9.9127233,511.5,3.9,yes,yes,the wet harvest was taken successfully,farmer_verified,3.025,3.025,2.12,2.12,2022-05-10T10:58:05.242000Z,2022-05-10T10:54:04.112000Z,,,,,,,,nig020,the wet harvest was taken successfully,9.9484376,9.9066243,539.4,3.9,yes,dry harvest was take successfully,farmer_verified,2.855,2.855,2.045,2.045,no,2022-05-10T11:04:41.219000Z,2022-05-10T11:00:22.788000Z,,nig020,dry harvest was take successfully,9.9484414,9.9065825,531.9,3.9,0.004,0.004,0.008,4.9,0.6125,False,False,False,False,False
A,0-5KM,harvest was affected by weeds and rats,2022-04-17,farmer_listed,Bauchi,yes,wheat,yes,,2022-01-02,yes,yes,Alkaleri,good,60.0,yes,8.0,broadcasted,,,,,5.0,good,60.0,yes,8.0,broadcasted,,,,,5.0,c357ff04-6e16-40fb-9079-f2ae74d0c271,2022-04-01T11:37:43.414000Z,2022-04-01T11:27:06.528000Z,,,,borehole,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig027,harvest was affected by weeds and rats,,,,,,,10.3572842,10.3595091,381.79,4.5,yes,yes,harvest was affected by weeds,farmer_verified,12.67,12.67,11.17,11.17,2022-04-21T11:00:15.609000Z,2022-04-21T10:51:24.524000Z,,,,,,,,nig027,harvest was affected by weeds,10.2707917,10.34323,396.2,4.8,yes,recorded successfully,farmer_verified,12.14,12.14,10.69,10.69,no,2022-04-25T15:00:19.193000Z,2022-04-25T14:54:12.210000Z,,nig027,recorded successfully,10.2705898,10.3427628,400.6,3.9,0.004,0.004,0.008,22.83,2.85375,False,False,False,False,False
A,0-5KM,good and satisfied,2022-04-01,farmer_listed,Bauchi,yes,wheat,no,,2021-12-10,yes,yes,Zaki,good,179.0,yes,8.0,broadcasted,,,,,5.0,good,182.0,yes,8.0,broadcasted,,,,,5.0,f75c6790-24e0-4c65-86b6-b8fca5f41792,2022-04-01T10:54:13.785000Z,2022-04-01T10:44:44.968000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig033,good and satisfied,,,,,,,12.1269075,10.2747447,347.6,4.45,yes,yes,okay,farmer_verified,5.415,5.415,5.825,5.825,2022-05-03T16:53:06.173000Z,2022-05-03T16:48:00.577000Z,,,,,,,,nig033,okay,12.12837,10.2692431,366.8,4.39,yes,okay,farmer_verified,5.115,5.115,5.35,5.35,no,2022-05-04T11:05:55.508000Z,2022-05-04T11:00:34.317000Z,,nig033,okay,12.1257863,10.279815,363.6,4.4,0.004,0.004,0.008,10.465,1.308125,False,False,False,False,False
A,0-5KM,insect and late arrival of seeds,2022-04-01,farmer_listed,Bauchi,no,wheat,yes,,2021-12-28,yes,yes,Shira,good,,yes,8.0,rows,,,,insect and late arrival of seeds,5.0,good,,yes,8.0,rows,,,,insect and late arrival of seeds,5.0,4f64ddf2-1b50-426c-9a54-da2e5f91a2f3,2022-04-01T10:43:40.368000Z,2022-04-01T10:38:05.354000Z,,,,,25.0,32.0,21.0,24.0,25.0,36.0,34.0,31.0,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig031,insect and late arrival of seeds,,,,,,,11.4384596,9.9512903,386.6,4.7,yes,yes,good,farmer_verified,5.31,5.31,8.94,8.94,2022-04-01T12:02:52.134000Z,2022-04-01T12:00:06.684000Z,,,,,,,,nig031,good,11.4375067,9.9504042,391.1,4.21,yes,average,farmer_verified,4.16,4.16,7.345,7.345,no,2022-04-07T16:50:31.222000Z,2022-04-07T16:47:10.287000Z,,nig031,average,11.441553,9.9506416,390.8,4.67,0.004,0.004,0.008,11.504999999999999,1.4381249999999999,False,False,False,False,False
A,0-5KM,items were delivered late,2022-04-17,farmer_listed,Bauchi,yes,wheat,yes,,2022-01-01,yes,yes,Alkaleri,good,52.0,yes,8.0,broadcasted,,,,,5.0,good,53.0,yes,8.0,broadcasted,,,,,5.0,4f56570d-3eac-4b96-b8e0-2330b4704a68,2022-04-01T10:28:31.152000Z,2022-04-01T10:18:23.100000Z,,,,borehole,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig027,items were delivered late,,,,,,,10.2737316,10.3167318,400.5,4.29,yes,yes,successful harvest,farmer_verified,9.39,9.39,12.63,12.63,2022-04-25T12:10:51.972000Z,2022-04-25T12:06:36.185000Z,,,,,,,,nig027,successful harvest,10.27061,10.3427,407.6,4.4,yes,Recorded successfully,farmer_verified,9.25,9.25,11.96,11.96,no,2022-04-26T10:09:52.426000Z,2022-04-26T10:08:05.844000Z,,nig027,Recorded successfully,10.270595,10.3427583,409.1,4.5,0.004,0.004,0.008,21.21,2.65125,False,False,False,False,False
A,0-5KM,poor farm,2022-04-01,farmer_listed,Bauchi,no,wheat,no,,2021-12-27,yes,yes,Shira,good,,yes,8.0,rows,,,,insect and late seed arrival,5.0,good,,yes,8.0,rows,,,,late arrival of seed,5.0,0838305e-86d7-4cdc-adbd-9cd3c552d7a8,2022-04-01T10:26:34.167000Z,2022-04-01T10:16:36.280000Z,,,,,25.0,23.0,24.0,25.0,25.0,23.0,24.0,25.0,,,,,,,,,,,,,,,,,,,,,nig031,poor farm,,,,,,,11.4383248,9.9508521,394.9,4.82,yes,yes,average,farmer_verified,8.62,8.62,6.845,6.845,2022-04-01T11:59:35.722000Z,2022-04-01T11:54:51.189000Z,,,,,,,,nig031,average,11.4375305,9.9503645,390.5,4.48,yes,average yield,farmer_verified,3.59,3.59,3.88,3.88,no,2022-04-07T15:38:32.198000Z,2022-04-07T15:34:06.964000Z,,nig031,average yield,11.4406168,9.9498365,394.1,4.7,0.004,0.004,0.008,7.47,0.93375,False,False,False,False,False
A,0-5KM,poor farm,2022-04-04,farmer_listed,Bauchi,no,wheat,no,,2021-12-28,yes,yes,Shira,good,,yes,8.0,rows,,,,late seed and insects,5.0,good,,yes,8.0,rows,,,,insect and late arrival of seed,5.0,12659904-23af-4b3a-9aaf-c39736769ca0,2022-04-01T10:11:49.039000Z,2022-04-01T10:05:24.836000Z,,,,,25.0,21.0,23.0,24.0,25.0,32.0,14.0,25.0,,,,,,,,,,,,,,,,,,,,,nig031,poor farm,,,,,,,11.4381837,9.9503425,392.0,4.56,yes,yes,average,farmer_verified,8.475,8.475,8.735,8.735,2022-04-01T11:09:23.719000Z,2022-04-01T11:06:02.325000Z,,,,,,,,nig031,average,11.4375026,9.9504107,397.8,3.71,yes,average,farmer_verified,7.215,7.215,5.525,5.525,no,2022-04-07T16:46:51.845000Z,2022-04-07T16:43:24.080000Z,,nig031,average,11.4415202,9.9505902,390.8,3.6,0.004,0.004,0.008,12.74,1.5924999999999998,False,False,False,False,False
A,0-5KM,yield seems good,2022-04-01,farmer_listed,Bauchi,yes,wheat,no,,2021-12-15,yes,yes,Zaki,good,179.0,yes,8.0,broadcasted,,,,,5.0,good,185.0,yes,8.0,broadcasted,,,,,5.0,eda70d59-e2e0-4533-838b-e0933838cd07,2022-04-01T10:09:10.054000Z,2022-04-01T09:55:30.303000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig033,yield seems good,,,,,,,12.1351261,10.2885581,350.6,4.78,yes,yes,okay,farmer_verified,5.64,5.64,5.415,5.415,2022-05-03T16:46:46.454000Z,2022-05-03T16:41:32.439000Z,,,,,,,,nig033,okay,12.1283931,10.2692483,365.8,5.0,yes,okay,farmer_verified,5.385,5.385,5.115,5.115,no,2022-05-04T10:25:26.233000Z,2022-05-04T10:15:10.288000Z,,nig033,okay,12.125817,10.2797557,360.3,3.03,0.004,0.004,0.008,10.5,1.3125,False,False,False,False,False
A,0-5KM,farm looks good,2022-04-03,farmer_listed,Bauchi,yes,wheat,no,,2021-11-30,yes,yes,Zaki,good,175.0,yes,8.0,broadcasted,,,,,5.0,good,183.0,yes,8.0,broadcasted,,,,,5.0,605c805c-bd80-4bb0-bf29-19e5a6d3d6a2,2022-04-01T09:30:57.658000Z,2022-04-01T09:19:44.966000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig033,farm looks good,,,,,,,12.1310083,10.2868517,352.5,4.74,yes,yes,ok,farmer_verified,4.885,4.885,5.25,5.25,2022-05-03T16:39:57.473000Z,2022-05-03T16:35:19.114000Z,,,,,,,,nig033,ok,12.1283887,10.2692466,363.7,3.9,yes,okay,farmer_verified,4.78,4.78,5.13,5.13,no,2022-05-04T10:12:14.143000Z,2022-05-04T10:03:34.578000Z,,nig033,okay,12.1258023,10.2797541,358.6,2.65,0.004,0.004,0.008,9.91,1.23875,False,False,False,False,False
A,0-5KM,yield looks good but challenged with rats and pests,2022-04-02,farmer_listed,Bauchi,yes,wheat,no,,2021-11-30,yes,yes,Zaki,good,176.0,yes,8.0,broadcasted,,,,pests and rodents,5.0,good,190.0,yes,8.0,broadcasted,,,,,5.0,205f47a7-7b84-405c-9ea3-b2fb0bc496df,2022-04-01T07:44:05.937000Z,2022-04-01T07:28:31.946000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig033,yield looks good but challenged with rats and pests,,,,,,,12.1318463,10.269549,372.2,2.94,yes,yes,okay,farmer_verified,5.53,5.53,4.875,4.875,2022-05-03T16:33:29.608000Z,2022-05-03T16:26:52.009000Z,,,,,,,,nig033,okay,12.1283442,10.2692746,363.2,3.9,yes,okay,farmer_verified,5.45,5.45,4.77,4.77,no,2022-05-04T09:57:45.947000Z,2022-05-04T09:49:57.640000Z,,nig033,okay,12.1257807,10.27977,356.7,3.55,0.004,0.004,0.008,10.219999999999999,1.2774999999999996,False,False,False,False,False
A,0-5KM,the farmer was not given enough equipment for the project .,2022-04-01,farmer_listed,Bauchi,yes,wheat,no,,2021-12-23,yes,yes,Bauchi,good,300.0,yes,8.0,broadcasted,,,,sterm and termite infestation,5.0,good,350.0,yes,8.0,broadcasted,,,,same as the first box,5.0,79f43b4c-1659-41d0-988f-8416f5dd6283,2022-03-31T16:51:53.162000Z,2022-03-31T16:39:53.164000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig020,the farmer was not given enough equipment for the project .,,,,,,,9.9440333,9.9120567,521.1,3.9,yes,yes,wet harvest was taken successfully,farmer_verified,2.585,2.585,2.615,2.615,2022-05-10T12:53:45.709000Z,2022-05-10T12:48:24.027000Z,,,,,,,,nig020,wet harvest was taken successfully,9.9484157,9.9065655,511.3,3.9,yes,the dry harvest was take successfully,farmer_verified,2.495,2.495,2.47,2.47,no,2022-05-10T13:00:47.951000Z,2022-05-10T12:55:43.152000Z,,nig020,the dry harvest was take successfully,9.9483981,9.9066367,507.7,4.09,0.004,0.004,0.008,4.965,0.620625,False,False,False,False,False
A,0-5KM,the farmer planted late due to late delivery of equipment neeed for the project.,2022-04-13,farmer_listed,Bauchi,yes,wheat,yes,,2022-01-10,yes,yes,Bauchi,good,350.0,yes,8.0,broadcasted,,,,termite and sterm borer infestation,5.0,good,300.0,yes,8.0,broadcasted,,,,same as the first box,5.0,a76e7641-594a-4ec7-80e8-3b9da0a103c1,2022-03-31T16:32:15.515000Z,2022-03-31T16:14:43.941000Z,,,,borehole,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig020,the farmer planted late due to late delivery of equipment neeed for the project.,,,,,,,9.9434953,9.912809,507.9,3.9,yes,yes,wet harvest was taken successfully,farmer_verified,2.705,2.705,2.725,2.725,2022-05-10T12:37:37.265000Z,2022-05-10T12:32:31.884000Z,,,,,,,,nig020,wet harvest was taken successfully,9.9484482,9.9065827,511.7,3.9,yes,the dry harvest was take successfully,farmer_verified,2.54,2.54,2.54,2.54,no,2022-05-10T12:45:56.792000Z,2022-05-10T12:40:02.367000Z,,nig020,the dry harvest was take successfully,9.9484661,9.9066217,512.7,3.9,0.004,0.004,0.008,5.08,0.635,False,False,False,False,False
A,0-5KM,the only challenges face by the farmer were termite and sterm borer infestation but the crop looks good and healthy and will be ready for harvest in a week time.,2022-04-07,farmer_listed,Bauchi,yes,wheat,yes,,2021-12-23,yes,yes,Bauchi,good,350.0,yes,8.0,broadcasted,,,,termite and sterm borer infestation,5.0,good,300.0,yes,8.0,broadcasted,,,,same as tge first box,5.0,d3e0c879-674a-4862-95d8-506bce708767,2022-03-31T15:51:36.664000Z,2022-03-31T15:37:20.832000Z,,,,borehole,,,,,,,,,,,,,,,,,,,same_row_as_insured_crop,maize,,,,,,,,,nig020,the only challenges face by the farmer were termite and sterm borer infestation but the crop looks good and healthy and will be ready for harvest in a week time.,,,,,,,9.9425433,9.9131483,523.4,4.09,yes,yes,the wet harvest was taken successfully,farmer_verified,2.74,2.74,2.15,2.15,2022-05-10T10:41:18.013000Z,2022-05-10T10:36:31.088000Z,,,,,,,,nig020,the wet harvest was taken successfully,9.9483756,9.9066713,548.2,4.09,yes,dry harvest was take successfully,farmer_verified,2.53,2.53,1.99,1.99,no,2022-05-10T10:52:21.309000Z,2022-05-10T10:46:38.167000Z,,nig020,dry harvest was take successfully,9.9484281,9.9066835,544.2,3.5,0.004,0.004,0.008,4.52,0.565,False,False,False,False,False
A,0-5KM,There was no much challenge experienced by the farmer except little infestation of termite and sterm borer which were controled and he is expecting a good harvest.,2022-04-07,farmer_listed,Bauchi,yes,wheat,no,,2021-12-23,yes,yes,Bauchi,good,350.0,yes,8.0,broadcasted,,,,termite and sterm borer infestation,5.0,good,320.0,yes,8.0,broadcasted,,,,same as the first box,5.0,79c30e8b-0acb-460b-adef-0245912ec787,2022-03-31T14:32:48.109000Z,2022-03-31T14:13:55.819000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig020,There was no much challenge experienced by the farmer except little infestation of termite and sterm borer which were controled and he is expecting a good harvest.,,,,,,,9.9420867,9.9123633,512.2,3.9,yes,yes,the wet harvest was taken successfully and the farmer was represented by his son,farmer_verified,2.1,2.1,2.82,2.82,2022-05-10T11:10:45.511000Z,2022-05-10T11:05:53.994000Z,,,,,,,,nig020,the wet harvest was taken successfully and the farmer was represented by his son,9.9484376,9.9065527,530.4,4.09,yes,The dry harvest was take successfully and the farmer was represented by his son,farmer_verified,2.025,2.025,2.63,2.63,no,2022-05-10T11:21:28.359000Z,2022-05-10T11:16:33.231000Z,,nig020,The dry harvest was take successfully and the farmer was represented by his son,9.9483922,9.9062242,527.5,4.22,0.004,0.004,0.008,4.654999999999999,0.5818749999999999,False,False,False,False,False
A,0-5KM,the farmer experienced difficulty to get feul due to fuel scarcity in the country but the crop looks good and healthy and will be ready for harvest in a week time.,2022-04-10,farmer_listed,Bauchi,yes,wheat,yes,,2021-12-21,yes,yes,Bauchi,good,300.0,yes,8.0,broadcasted,,,,tremite and sterm borer infestation,5.0,good,320.0,yes,8.0,broadcasted,,,,same as the first box,5.0,1c6a1b9e-a0cc-4fce-8365-f243f51a15a8,2022-03-31T13:49:31.753000Z,2022-03-31T13:10:53.793000Z,,,,borehole,,,,,,,,,,,,,,,,,,,same_row_as_insured_crop,maize,,,,,,,,,nig020,the farmer experienced difficulty to get feul due to fuel scarcity in the country but the crop looks good and healthy and will be ready for harvest in a week time.,,,,,,,9.9411167,9.910515,510.7,3.9,yes,yes,the wet harvest was taken successfully,farmer_verified,2.63,2.63,2.555,2.555,2022-05-10T11:46:03.805000Z,2022-05-10T11:38:54.671000Z,,,,,,,,nig020,the wet harvest was taken successfully,9.9484352,9.9066437,510.5,3.9,yes,The dry harvest was take successfully,farmer_verified,2.555,2.555,2.425,2.425,no,2022-05-10T11:57:00.850000Z,2022-05-10T11:50:44.484000Z,,nig020,The dry harvest was take successfully,9.9484721,9.9066188,509.2,4.4,0.004,0.004,0.008,4.98,0.6224999999999999,False,False,False,False,False
